Zip,City,State,Region,District,Country
25854,"Hico, WV, USA",WV,East,District #15,USA
25855,"Hilltop, WV, USA",WV,East,District #15,USA
25857,"Josephine, WV, USA",WV,East,District #15,USA
25860,"Lanark, WV, USA",WV,East,District #15,USA
25862,"Lansing, WV, USA",WV,East,District #15,USA
25864,"Layland, WV, USA",WV,East,District #15,USA
25865,"Lester, WV, USA",WV,East,District #15,USA
25866,"Lochgelly, WV, USA",WV,East,District #15,USA
25868,"Lookout, WV, USA",WV,East,District #15,USA
25870,"Maben, WV, USA",WV,East,District #15,USA
25871,"Mabscott, WV, USA",WV,East,District #15,USA
25873,"Mac Arthur, WV, USA",WV,East,District #15,USA
25875,"Mc Graws, WV, USA",WV,East,District #15,USA
25876,"Saulsville, WV, USA",WV,East,District #15,USA
25878,"Midway, WV, USA",WV,East,District #15,USA
25879,"Minden, WV, USA",WV,East,District #15,USA
25880,"Mount Hope, WV, USA",WV,East,District #15,USA
25882,"Mullens, WV, USA",WV,East,District #15,USA
25901,"Oak Hill, WV, USA",WV,East,District #15,USA
25902,"Odd, WV, USA",WV,East,District #15,USA
25904,"Pax, WV, USA",WV,East,District #15,USA
25906,"Piney View, WV, USA",WV,East,District #15,USA
25907,"Prince, WV, USA",WV,East,District #15,USA
25908,"Princewick, WV, USA",WV,East,District #15,USA
25909,"Prosperity, WV, USA",WV,East,District #15,USA
25911,"Raleigh, WV, USA",WV,East,District #15,USA
25913,"Ravencliff, WV, USA",WV,East,District #15,USA
25915,"Rhodell, WV, USA",WV,East,District #15,USA
25916,"Sabine, WV, USA",WV,East,District #15,USA
25917,"Scarbro, WV, USA",WV,East,District #15,USA
25918,"Shady Spring, WV, USA",WV,East,District #15,USA
25919,"Skelton, WV, USA",WV,East,District #15,USA
25920,"Slab Fork, WV, USA",WV,East,District #15,USA
25921,"Sophia, WV, USA",WV,East,District #15,USA
25922,"Spanishburg, WV, USA",WV,East,District #15,USA
25926,"Sprague, WV, USA",WV,East,District #15,USA
25927,"Stanaford, WV, USA",WV,East,District #15,USA
25928,"Stephenson, WV, USA",WV,East,District #15,USA
25932,"Surveyor, WV, USA",WV,East,District #15,USA
25936,"Thurmond, WV, USA",WV,East,District #15,USA
25938,"Victor, WV, USA",WV,East,District #15,USA
25942,"Winona, WV, USA",WV,East,District #15,USA
25943,"Wyco, WV, USA",WV,East,District #15,USA
25951,"Hinton, WV, USA",WV,East,District #15,USA
25958,"Charmco, WV, USA",WV,East,District #15,USA
25962,"Rainelle, WV, USA",WV,East,District #15,USA
25966,"Green Sulphur Springs, WV, USA",WV,East,District #15,USA
25969,"Jumping Branch, WV, USA",WV,East,District #15,USA
25971,"Lerona, WV, USA",WV,East,District #15,USA
25972,"Leslie, WV, USA",WV,East,District #15,USA
25976,"Meadow Bridge, WV, USA",WV,East,District #15,USA
25977,"Meadow Creek, WV, USA",WV,East,District #15,USA
25978,"Nimitz, WV, USA",WV,East,District #15,USA
25979,"Pipestem, WV, USA",WV,East,District #15,USA
25981,"Quinwood, WV, USA",WV,East,District #15,USA
25984,"Rupert, WV, USA",WV,East,District #15,USA
25985,"Sandstone, WV, USA",WV,East,District #15,USA
25986,"Spring Dale, WV, USA",WV,East,District #15,USA
25989,"White Oak, WV, USA",WV,East,District #15,USA
26003,"Wheeling, WV, USA",WV,East,District #15,USA
26030,"Beech Bottom, WV, USA",WV,East,District #13,USA
26031,"Benwood, WV, USA",WV,East,District #15,USA
26032,"Bethany, WV, USA",WV,East,District #13,USA
26033,"Cameron, WV, USA",WV,East,District #15,USA
26034,"Chester, WV, USA",WV,East,District #13,USA
26035,"Colliers, WV, USA",WV,East,District #13,USA
26036,"Dallas, WV, USA",WV,East,District #15,USA
26037,"Follansbee, WV, USA",WV,East,District #13,USA
26038,"Glen Dale, WV, USA",WV,East,District #15,USA
26039,"Glen Easton, WV, USA",WV,East,District #15,USA
26040,"Mcmechen, WV, USA",WV,East,District #15,USA
26041,"Moundsville, WV, USA",WV,East,District #15,USA
26047,"New Cumberland, WV, USA",WV,East,District #13,USA
26050,"Newell, WV, USA",WV,East,District #13,USA
26055,"Proctor, WV, USA",WV,East,District #15,USA
26056,"New Manchester, WV, USA",WV,East,District #13,USA
26058,"Short Creek, WV, USA",WV,East,District #13,USA
26059,"Triadelphia, WV, USA",WV,East,District #15,USA
26060,"Valley Grove, WV, USA",WV,East,District #15,USA
26062,"Weirton, WV, USA",WV,East,District #13,USA
26070,"Wellsburg, WV, USA",WV,East,District #13,USA
26074,"West Liberty, WV, USA",WV,East,District #15,USA
26075,"Windsor Heights, WV, USA",WV,East,District #13,USA
26101,"Parkersburg, WV, USA",WV,East,District #15,USA
26102,"Parkersburg, WV, USA",WV,East,District #15,USA
26103,"Parkersburg, WV, USA",WV,East,District #15,USA
26104,"Parkersburg, WV, USA",WV,East,District #15,USA
26105,"Vienna, WV, USA",WV,East,District #15,USA
26106,"Parkersburg, WV, USA",WV,East,District #15,USA
26120,"Mineral Wells, WV, USA",WV,East,District #15,USA
26121,"Mineral Wells, WV, USA",WV,East,District #15,USA
26133,"Belleville, WV, USA",WV,East,District #15,USA
26134,"Belmont, WV, USA",WV,East,District #15,USA
26136,"Big Bend, WV, USA",WV,East,District #15,USA
26137,"Big Springs, WV, USA",WV,East,District #15,USA
26138,"Brohard, WV, USA",WV,East,District #15,USA
26141,"Creston, WV, USA",WV,East,District #15,USA
26142,"Davisville, WV, USA",WV,East,District #15,USA
26143,"Elizabeth, WV, USA",WV,East,District #15,USA
26146,"Friendly, WV, USA",WV,East,District #15,USA
26147,"Grantsville, WV, USA",WV,East,District #15,USA
26148,"Macfarlan, WV, USA",WV,East,District #15,USA
26149,"Middlebourne, WV, USA",WV,East,District #15,USA
26150,"Mineral Wells, WV, USA",WV,East,District #15,USA
26151,"Mount Zion, WV, USA",WV,East,District #15,USA
26152,"Munday, WV, USA",WV,East,District #15,USA
26155,"New Martinsville, WV, USA",WV,East,District #15,USA
26159,"Paden City, WV, USA",WV,East,District #15,USA
26160,"Palestine, WV, USA",WV,East,District #15,USA
26161,"Petroleum, WV, USA",WV,East,District #15,USA
26162,"Porters Falls, WV, USA",WV,East,District #13,USA
26164,"Ravenswood, WV, USA",WV,East,District #15,USA
26167,"Reader, WV, USA",WV,East,District #13,USA
26169,"Rockport, WV, USA",WV,East,District #15,USA
26170,"Saint Marys, WV, USA",WV,East,District #15,USA
26173,"Sherman, WV, USA",WV,East,District #15,USA
26175,"Sistersville, WV, USA",WV,East,District #15,USA
26178,"Smithville, WV, USA",WV,East,District #15,USA
26180,"Walker, WV, USA",WV,East,District #15,USA
26181,"Washington, WV, USA",WV,East,District #15,USA
26184,"Waverly, WV, USA",WV,East,District #15,USA
26186,"Wileyville, WV, USA",WV,East,District #15,USA
26187,"Williamstown, WV, USA",WV,East,District #15,USA
26201,"Buckhannon, WV, USA",WV,East,District #13,USA
26202,"Fenwick, WV, USA",WV,East,District #15,USA
26203,"Erbacon, WV, USA",WV,East,District #15,USA
26205,"Craigsville, WV, USA",WV,East,District #15,USA
26206,"Cowen, WV, USA",WV,East,District #15,USA
26208,"Camden On Gauley, WV, USA",WV,East,District #15,USA
26209,"Snowshoe, WV, USA",WV,East,District #15,USA
26210,"Adrian, WV, USA",WV,East,District #13,USA
26215,"Cleveland, WV, USA",WV,East,District #13,USA
26217,"Diana, WV, USA",WV,East,District #13,USA
26218,"French Creek, WV, USA",WV,East,District #13,USA
26219,"Frenchton, WV, USA",WV,East,District #13,USA
26222,"Hacker Valley, WV, USA",WV,East,District #13,USA
26224,"Helvetia, WV, USA",WV,East,District #13,USA
26228,"Kanawha Head, WV, USA",WV,East,District #13,USA
26229,"Lorentz, WV, USA",WV,East,District #13,USA
26230,"Pickens, WV, USA",WV,East,District #13,USA
26234,"Rock Cave, WV, USA",WV,East,District #13,USA
26236,"Selbyville, WV, USA",WV,East,District #13,USA
26237,"Tallmansville, WV, USA",WV,East,District #13,USA
26238,"Volga, WV, USA",WV,East,District #13,USA
26241,"Elkins, WV, USA",WV,East,District #13,USA
26250,"Belington, WV, USA",WV,East,District #13,USA
26253,"Beverly, WV, USA",WV,East,District #13,USA
26254,"Bowden, WV, USA",WV,East,District #13,USA
26257,"Coalton, WV, USA",WV,East,District #13,USA
26259,"Dailey, WV, USA",WV,East,District #13,USA
26260,"Davis, WV, USA",WV,East,District #13,USA
26261,"Richwood, WV, USA",WV,East,District #15,USA
26263,"Dryfork, WV, USA",WV,East,District #13,USA
26264,"Durbin, WV, USA",WV,East,District #13,USA
26266,"Upperglade, WV, USA",WV,East,District #15,USA
26267,"Ellamore, WV, USA",WV,East,District #13,USA
26268,"Glady, WV, USA",WV,East,District #13,USA
26269,"Hambleton, WV, USA",WV,East,District #13,USA
26270,"Harman, WV, USA",WV,East,District #13,USA
26271,"Hendricks, WV, USA",WV,East,District #13,USA
26273,"Huttonsville, WV, USA",WV,East,District #13,USA
26275,"Junior, WV, USA",WV,East,District #13,USA
26276,"Kerens, WV, USA",WV,East,District #13,USA
26278,"Mabie, WV, USA",WV,East,District #13,USA
26280,"Mill Creek, WV, USA",WV,East,District #13,USA
26282,"Monterville, WV, USA",WV,East,District #15,USA
26283,"Montrose, WV, USA",WV,East,District #13,USA
26285,"Norton, WV, USA",WV,East,District #13,USA
26287,"Parsons, WV, USA",WV,East,District #13,USA
26288,"Webster Springs, WV, USA",WV,East,District #15,USA
26289,"Red Creek, WV, USA",WV,East,District #13,USA
26291,"Slatyfork, WV, USA",WV,East,District #15,USA
26292,"Thomas, WV, USA",WV,East,District #13,USA
26293,"Valley Bend, WV, USA",WV,East,District #13,USA
26294,"Valley Head, WV, USA",WV,East,District #13,USA
26296,"Whitmer, WV, USA",WV,East,District #13,USA
26298,"Bergoo, WV, USA",WV,East,District #15,USA
26301,"Clarksburg, WV, USA",WV,East,District #13,USA
26302,"Clarksburg, WV, USA",WV,East,District #13,USA
26306,"Clarksburg, WV, USA",WV,East,District #13,USA
26320,"Alma, WV, USA",WV,East,District #13,USA
26321,"Alum Bridge, WV, USA",WV,East,District #13,USA
26323,"Anmoore, WV, USA",WV,East,District #13,USA
26325,"Auburn, WV, USA",WV,East,District #13,USA
26327,"Berea, WV, USA",WV,East,District #15,USA
26330,"Bridgeport, WV, USA",WV,East,District #13,USA
26332,"Bristol, WV, USA",WV,East,District #13,USA
26335,"Burnsville, WV, USA",WV,East,District #13,USA
26337,"Cairo, WV, USA",WV,East,District #15,USA
26338,"Camden, WV, USA",WV,East,District #13,USA
26339,"Center Point, WV, USA",WV,East,District #13,USA
26342,"Coxs Mills, WV, USA",WV,East,District #13,USA
26343,"Crawford, WV, USA",WV,East,District #13,USA
26346,"Ellenboro, WV, USA",WV,East,District #15,USA
26347,"Flemington, WV, USA",WV,East,District #13,USA
26348,"Folsom, WV, USA",WV,East,District #13,USA
26349,"Galloway, WV, USA",WV,East,District #13,USA
26351,"Glenville, WV, USA",WV,East,District #13,USA
26354,"Grafton, WV, USA",WV,East,District #13,USA
26361,"Gypsy, WV, USA",WV,East,District #13,USA
26362,"Harrisville, WV, USA",WV,East,District #15,USA
26366,"Haywood, WV, USA",WV,East,District #13,USA
26369,"Hepzibah, WV, USA",WV,East,District #13,USA
26372,"Horner, WV, USA",WV,East,District #13,USA
26374,"Independence, WV, USA",WV,East,District #13,USA
26376,"Ireland, WV, USA",WV,East,District #13,USA
26377,"Jacksonburg, WV, USA",WV,East,District #13,USA
26378,"Jane Lew, WV, USA",WV,East,District #13,USA
26384,"Linn, WV, USA",WV,East,District #13,USA
26385,"Lost Creek, WV, USA",WV,East,District #13,USA
26386,"Lumberport, WV, USA",WV,East,District #13,USA
26404,"Meadowbrook, WV, USA",WV,East,District #13,USA
26405,"Moatsville, WV, USA",WV,East,District #13,USA
26408,"Mount Clare, WV, USA",WV,East,District #13,USA
26410,"Newburg, WV, USA",WV,East,District #13,USA
26411,"New Milton, WV, USA",WV,East,District #13,USA
26412,"Orlando, WV, USA",WV,East,District #13,USA
26415,"Pennsboro, WV, USA",WV,East,District #15,USA
26416,"Philippi, WV, USA",WV,East,District #13,USA
26419,"Pine Grove, WV, USA",WV,East,District #13,USA
26421,"Pullman, WV, USA",WV,East,District #13,USA
26422,"Reynoldsville, WV, USA",WV,East,District #13,USA
26424,"Rosemont, WV, USA",WV,East,District #13,USA
26425,"Rowlesburg, WV, USA",WV,East,District #13,USA
26426,"Salem, WV, USA",WV,East,District #13,USA
26430,"Sand Fork, WV, USA",WV,East,District #13,USA
26431,"Shinnston, WV, USA",WV,East,District #13,USA
26434,"Shirley, WV, USA",WV,East,District #13,USA
26435,"Simpson, WV, USA",WV,East,District #13,USA
26436,"Smithburg, WV, USA",WV,East,District #13,USA
26437,"Smithfield, WV, USA",WV,East,District #13,USA
26438,"Spelter, WV, USA",WV,East,District #13,USA
26440,"Thornton, WV, USA",WV,East,District #13,USA
26443,"Troy, WV, USA",WV,East,District #13,USA
26444,"Tunnelton, WV, USA",WV,East,District #13,USA
26447,"Walkersville, WV, USA",WV,East,District #13,USA
26448,"Wallace, WV, USA",WV,East,District #13,USA
26451,"West Milford, WV, USA",WV,East,District #13,USA
26452,"Weston, WV, USA",WV,East,District #13,USA
26456,"West Union, WV, USA",WV,East,District #13,USA
26463,"Wyatt, WV, USA",WV,East,District #13,USA
26501,"Morgantown, WV, USA",WV,East,District #13,USA
26502,"Morgantown, WV, USA",WV,East,District #13,USA
26504,"Morgantown, WV, USA",WV,East,District #13,USA
26505,"Morgantown, WV, USA",WV,East,District #13,USA
26506,"Morgantown, WV, USA",WV,East,District #13,USA
26507,"Morgantown, WV, USA",WV,East,District #13,USA
26508,"Morgantown, WV, USA",WV,East,District #13,USA
26519,"Albright, WV, USA",WV,East,District #13,USA
26520,"Arthurdale, WV, USA",WV,East,District #13,USA
26521,"Blacksville, WV, USA",WV,East,District #13,USA
26524,"Bretz, WV, USA",WV,East,District #13,USA
26525,"Bruceton Mills, WV, USA",WV,East,District #13,USA
26527,"Cassville, WV, USA",WV,East,District #13,USA
26529,"Core, WV, USA",WV,East,District #13,USA
26531,"Dellslow, WV, USA",WV,East,District #13,USA
26534,"Granville, WV, USA",WV,East,District #13,USA
26537,"Kingwood, WV, USA",WV,East,District #13,USA
26541,"Maidsville, WV, USA",WV,East,District #13,USA
26542,"Masontown, WV, USA",WV,East,District #13,USA
26543,"Osage, WV, USA",WV,East,District #13,USA
26544,"Pentress, WV, USA",WV,East,District #13,USA
26546,"Pursglove, WV, USA",WV,East,District #13,USA
26547,"Reedsville, WV, USA",WV,East,District #13,USA
26554,"Fairmont, WV, USA",WV,East,District #13,USA
26555,"Fairmont, WV, USA",WV,East,District #13,USA
26559,"Barrackville, WV, USA",WV,East,District #13,USA
26560,"Baxter, WV, USA",WV,East,District #13,USA
26561,"Big Run, WV, USA",WV,East,District #13,USA
26562,"Burton, WV, USA",WV,East,District #13,USA
26563,"Carolina, WV, USA",WV,East,District #13,USA
26566,"Colfax, WV, USA",WV,East,District #13,USA
26568,"Enterprise, WV, USA",WV,East,District #13,USA
26570,"Fairview, WV, USA",WV,East,District #13,USA
26571,"Farmington, WV, USA",WV,East,District #13,USA
26572,"Four States, WV, USA",WV,East,District #13,USA
26574,"Grant Town, WV, USA",WV,East,District #13,USA
26575,"Hundred, WV, USA",WV,East,District #15,USA
26576,"Idamay, WV, USA",WV,East,District #13,USA
26578,"Kingmont, WV, USA",WV,East,District #13,USA
26581,"Littleton, WV, USA",WV,East,District #15,USA
26582,"Mannington, WV, USA",WV,East,District #13,USA
26585,"Metz, WV, USA",WV,East,District #13,USA
26586,"Montana Mines, WV, USA",WV,East,District #13,USA
26587,"Rachel, WV, USA",WV,East,District #13,USA
26588,"Rivesville, WV, USA",WV,East,District #13,USA
26590,"Wana, WV, USA",WV,East,District #13,USA
26591,"Worthington, WV, USA",WV,East,District #13,USA
26601,"Sutton, WV, USA",WV,East,District #15,USA
26610,"Birch River, WV, USA",WV,East,District #15,USA
26611,"Cedarville, WV, USA",WV,East,District #13,USA
26615,"Copen, WV, USA",WV,East,District #13,USA
26617,"Dille, WV, USA",WV,East,District #15,USA
26619,"Exchange, WV, USA",WV,East,District #13,USA
26621,"Flatwoods, WV, USA",WV,East,District #13,USA
26623,"Frametown, WV, USA",WV,East,District #15,USA
26624,"Gassaway, WV, USA",WV,East,District #15,USA
26627,"Heaters, WV, USA",WV,East,District #13,USA
26629,"Little Birch, WV, USA",WV,East,District #15,USA
26631,"Napier, WV, USA",WV,East,District #13,USA
26636,"Rosedale, WV, USA",WV,East,District #13,USA
26638,"Shock, WV, USA",WV,East,District #13,USA
26651,"Summersville, WV, USA",WV,East,District #15,USA
26656,"Belva, WV, USA",WV,East,District #15,USA
26660,"Calvin, WV, USA",WV,East,District #15,USA
26662,"Canvas, WV, USA",WV,East,District #15,USA
26667,"Drennen, WV, USA",WV,East,District #15,USA
26671,"Gilboa, WV, USA",WV,East,District #15,USA
26675,"Keslers Cross Lanes, WV, USA",WV,East,District #15,USA
26676,"Leivasy, WV, USA",WV,East,District #15,USA
26678,"Mount Lookout, WV, USA",WV,East,District #15,USA
26679,"Mount Nebo, WV, USA",WV,East,District #15,USA
26680,"Nallen, WV, USA",WV,East,District #15,USA
26681,"Nettie, WV, USA",WV,East,District #15,USA
26684,"Pool, WV, USA",WV,East,District #15,USA
26690,"Swiss, WV, USA",WV,East,District #15,USA
26691,"Tioga, WV, USA",WV,East,District #15,USA
26704,"Augusta, WV, USA",WV,East,District #07,USA
26705,"Aurora, WV, USA",WV,East,District #13,USA
26707,"Bayard, WV, USA",WV,East,District #13,USA
26710,"Burlington, WV, USA",WV,East,District #07,USA
26711,"Capon Bridge, WV, USA",WV,East,District #07,USA
26714,"Delray, WV, USA",WV,East,District #07,USA
26716,"Eglon, WV, USA",WV,East,District #13,USA
26717,"Elk Garden, WV, USA",WV,East,District #13,USA
26719,"Fort Ashby, WV, USA",WV,East,District #07,USA
26720,"Gormania, WV, USA",WV,East,District #13,USA
26722,"Green Spring, WV, USA",WV,East,District #07,USA
26726,"Keyser, WV, USA",WV,East,District #13,USA
26731,"Lahmansville, WV, USA",WV,East,District #07,USA
26739,"Mount Storm, WV, USA",WV,East,District #13,USA
26743,"New Creek, WV, USA",WV,East,District #07,USA
26750,"Piedmont, WV, USA",WV,East,District #13,USA
26753,"Ridgeley, WV, USA",WV,East,District #13,USA
26755,"Rio, WV, USA",WV,East,District #07,USA
26757,"Romney, WV, USA",WV,East,District #07,USA
26761,"Shanks, WV, USA",WV,East,District #07,USA
26763,"Springfield, WV, USA",WV,East,District #07,USA
26764,"Terra Alta, WV, USA",WV,East,District #13,USA
26767,"Wiley Ford, WV, USA",WV,East,District #13,USA
26801,"Baker, WV, USA",WV,East,District #07,USA
26802,"Brandywine, WV, USA",WV,East,District #07,USA
26804,"Circleville, WV, USA",WV,East,District #07,USA
26807,"Franklin, WV, USA",WV,East,District #07,USA
26808,"High View, WV, USA",WV,East,District #07,USA
26810,"Lost City, WV, USA",WV,East,District #07,USA
26812,"Mathias, WV, USA",WV,East,District #07,USA
26814,"Riverton, WV, USA",WV,East,District #07,USA
26815,"Sugar Grove, WV, USA",WV,East,District #07,USA
26817,"Bloomery, WV, USA",WV,East,District #07,USA
26818,"Fisher, WV, USA",WV,East,District #07,USA
26823,"Capon Springs, WV, USA",WV,East,District #07,USA
26833,"Maysville, WV, USA",WV,East,District #07,USA
26836,"Moorefield, WV, USA",WV,East,District #07,USA
26838,"Milam, WV, USA",WV,East,District #07,USA
26845,"Old Fields, WV, USA",WV,East,District #07,USA
26847,"Petersburg, WV, USA",WV,East,District #07,USA
26851,"Wardensville, WV, USA",WV,East,District #07,USA
26852,"Purgitsville, WV, USA",WV,East,District #07,USA
26855,"Cabins, WV, USA",WV,East,District #07,USA
26865,"Yellow Spring, WV, USA",WV,East,District #07,USA
26866,"Upper Tract, WV, USA",WV,East,District #07,USA
26884,"Seneca Rocks, WV, USA",WV,East,District #13,USA
26886,"Onego, WV, USA",WV,East,District #13,USA
27006,"Advance, NC, USA",NC,East,District #08,USA
27007,"Ararat, NC, USA",NC,East,District #08,USA
27009,"Belews Creek, NC, USA",NC,East,District #08,USA
